attribute,total,total_IC,withoutPostCompulsoryEducation,withoutPostCompulsoryEducation_IC,secondLevel2ProfessionalTraining,secondLevel2ProfessionalTraining_IC,secondLevel2GeneralTraining,secondLevel2GeneralTraining_IC,thirdLevelHigherProfessionalTraining,thirdLevelHigherProfessionalTraining_IC,thirdLevelUniversities,thirdLevelUniversities_IC
total,1.0,0.008,0.2631,0.038,0.3142,0.033,0.1133,0.061,0.1188,0.058,0.1906,0.045
sexMale,1.0,0.024,0.2268,0.065,0.3382,0.049,0.079,0.111,0.1594,0.074,0.1966,0.067
sexFemale,1.0,0.022,0.2969,0.052,0.2918,0.051,0.1454,0.076,0.0808,0.102,0.185,0.067
age25_44,1.0,0.031,0.1952,0.085,0.2768,0.066,0.1226,0.104,0.112,0.104,0.2934,0.064
age45_64,1.0,0.028,0.2734,0.065,0.3346,0.057,0.1038,0.106,0.1333,0.092,0.1549,0.085
age65+,1.0,0.037,0.3458,0.069,0.3377,0.069,0.1143,0.122,0.1064,0.126,0.0957,0.132
citizenSwiss,1.0,0.014,0.2072,0.051,0.359,0.036,0.1212,0.068,0.1347,0.063,0.178,0.055
citizenUE28_AELE,1.0,0.046,0.3949,0.078,0.2046,0.11,0.0819,0.177,0.0811,0.173,0.2375,0.101
citizenOtherEuropeanCountries,1.0,0.173,0.5464,0.235,0.1502,0.451,0.1523,0.45,0.0369,0.859,0.1137,0.512
citizenOtherWorldwideCountries,1.0,0.124,0.5272,0.174,0.0897,0.417,0.1047,0.391,0.046,0.55,0.2325,0.253
citizenUnknown,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
migratoryBackgroundSwissWithout,1.0,0.02,0.179,0.064,0.3882,0.041,0.1214,0.079,0.1398,0.072,0.1717,0.064
migratoryBackgroundSwissWith,1.0,0.048,0.2965,0.094,0.2583,0.1,0.1219,0.148,0.12,0.147,0.2035,0.113
migratoryBackgroundFirstGeneration,1.0,0.043,0.453,0.069,0.1582,0.117,0.0868,0.163,0.0646,0.182,0.2374,0.095
migratoryBackgroundSecondGenerationAndMore,1.0,0.144,0.1667,0.362,0.4224,0.223,0.1221,0.426,0.15,0.353,0.1388,0.392
migratoryBackgroundUnknown,1.0,0.264,0.378,0.437,0.4147,0.406,0.096,0.855,NaN,NaN,NaN,NaN
labourMarketEmployedPersons,1.0,0.02,0.1874,0.064,0.3155,0.046,0.107,0.085,0.1399,0.071,0.2502,0.052
labourMarketUnemployedPersons,1.0,0.109,0.3043,0.206,0.28,0.206,0.1423,0.291,0.0784,0.381,0.1949,0.248
labourMarketPersonsWithoutProfessionalActivity,1.0,0.029,0.3786,0.055,0.3161,0.059,0.1201,0.1,0.0898,0.114,0.0954,0.114
socioprofessionalCategoriesExecutives,1.0,0.125,0.0494,0.61,0.2013,0.284,0.0488,0.574,0.3325,0.217,0.3683,0.206
socioprofessionalCategoriesLiberalAndSimilar,1.0,0.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0.18
socioprofessionalCategoriesOtherSelfEmployed,1.0,0.094,0.1526,0.252,0.4738,0.139,0.1103,0.291,0.1985,0.212,0.0646,0.381
socioprofessionalCategoriesIntellectualAndManagerial,1.0,0.064,0.0062,0.85,0.041,0.326,0.0172,0.511,0.0525,0.286,0.8831,0.068
socioprofessionalCategoriesIntermediate,1.0,0.054,0.075,0.217,0.2328,0.117,0.114,0.167,0.3962,0.088,0.1819,0.137
socioprofessionalCategoriesSkilledNonManuals,1.0,0.063,0.0086,0.722,0.72,0.075,0.2714,0.127,NaN,NaN,NaN,NaN
socioprofessionalCategoriesSkilledManuals,1.0,0.102,0.0497,0.464,0.8061,0.114,0.1443,0.28,NaN,NaN,NaN,NaN
socioprofessionalCategoriesUnskilled,1.0,0.076,1.0,0.076,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesApprentices,1.0,0.58,0.4948,0.861,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
socioprofessionalCategoriesNotAttributable,1.0,0.161,0.3394,0.286,0.2857,0.297,0.1274,0.45,0.0962,0.508,0.1513,0.416
socioprofessionalCategoriesUnemployedOrNotWorking,1.0,0.027,0.3709,0.053,0.3124,0.056,0.1224,0.094,0.0886,0.109,0.1057,0.103
